17:09:28:22:51:54.1::Legion Devil,C[163105 Ashmadai_Legion_Devil_Hellguard],,*,Kitten,P[511708107@25312091 Kitten@rackellagadder#3658],Melee Attack,Pn.Ywup5v1,Physical,,325.349,541.301
17:09:28:22:51:54.2::Legion Devil,C[163105 Ashmadai_Legion_Devil_Hellguard],,*,Chloe,C[165448 Pet_Dog],Melee Attack,Pn.Ywup5v1,Physical,,539.579,0
17:09:28:22:51:54.2::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Legion Devil,C[165980 Ashmadai_Legion_Devil_Hellguard],Electric Shot,Pn.Atk1ys1,Physical,Critical,553.646,608.747
17:09:28:22:51:54.2::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Legion Devil,C[165981 Ashmadai_Legion_Devil_Hellguard],Electric Shot,Pn.Atk1ys1,Physical,,311.183,342.153
17:09:28:22:51:54.2::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Imp,C[165982 Ashmadai_Imp_Basic],Electric Shot,Pn.Atk1ys1,Physical,Critical|Kill,538.084,580.154
17:09:28:22:51:54.2::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Imp,C[165983 Ashmadai_Imp_Basic],Electric Shot,Pn.Atk1ys1,Physical,Kill,330.008,355.81
17:09:28:22:51:54.3::Kitten,P[511708107@25312091 Kitten@rackellagadder#3658],,*,,*,Sly Flourish,Pn.Hiyf46,Power,,-6.13272,0
17:09:28:22:51:54.6::Kitten,P[511708107@25312091 Kitten@rackellagadder#3658],,*,,*,Sly Flourish,Pn.D3kfe6,Power,,-9.292,0
17:09:28:22:51:54.7::Kitten,P[511708107@25312091 Kitten@rackellagadder#3658],,*,,*,Life Steal,Pn.S6b30w1,HitPoints,,-602.441,-590.075
17:09:28:22:51:54.7::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Electric Shot,Pn.6e618t1,Power,,-12.2196,0
17:09:28:22:51:54.9::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Legion Devil,C[165980 Ashmadai_Legion_Devil_Hellguard],Electric Shot,Pn.6e618t1,Physical,,299.323,329.113
17:09:28:22:51:54.9::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Legion Devil,C[165981 Ashmadai_Legion_Devil_Hellguard],Electric Shot,Pn.6e618t1,Physical,,283.731,311.97
17:09:28:22:51:55.3::Kitten,P[511708107@25312091 Kitten@rackellagadder#3658],,*,,*,Sly Flourish,Pn.Pcrgk5,Power,,-4.83184,0
17:09:28:22:51:55.4::Harkken,P[511693318@23789296 Harkken@sshookman],Split the Sky,C[166379 Entity_Splitthesky],Legion Devil,C[165981 Ashmadai_Legion_Devil_Hellguard],Split the Sky,Pn.Brlco6,Physical,,425.777,468.152
17:09:28:22:51:55.5::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Electric Shot,Pn.2zr0it1,Power,,-17.4565,0
17:09:28:22:51:55.7::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Legion Devil,C[165980 Ashmadai_Legion_Devil_Hellguard],Electric Shot,Pn.2zr0it1,Physical,,439.917,483.7
17:09:28:22:51:55.7::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Legion Devil,C[165981 Ashmadai_Legion_Devil_Hellguard],Electric Shot,Pn.2zr0it1,Physical,,420.721,462.594
17:09:28:22:51:55.9::Kitten,P[511708107@25312091 Kitten@rackellagadder#3658],,*,,*,Sly Flourish,Pn.Lxcgu5,Power,,-5.5752,0
17:09:28:22:51:56.1::Legion Devil,C[163105 Ashmadai_Legion_Devil_Hellguard],,*,Kitten,P[511708107@25312091 Kitten@rackellagadder#3658],Melee Attack,Pn.Kx18x01,Physical,,149.262,248.334
17:09:28:22:51:56.5::Kitten,P[511708107@25312091 Kitten@rackellagadder#3658],,*,,*,Sly Flourish,Pn.Hiyf46,Power,,-6.13272,0
17:09:28:22:51:56.7::Harkken,P[511693318@23789296 Harkken@sshookman],Graette,C[165900 Pet_Waywardwizard],Legion Devil,C[165981 Ashmadai_Legion_Devil_Hellguard],Chilling Cloud,Pn.Dvy0j41,Physical,,308.056,352.305
17:09:28:22:51:56.8::Kitten,P[511708107@25312091 Kitten@rackellagadder#3658],,*,,*,Sly Flourish,Pn.D3kfe6,Power,,-9.292,0
17:09:28:22:51:56.8::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Legion Devil,C[165981 Ashmadai_Legion_Devil_Hellguard],Electric Shot,Pn.Atk1ys1,Physical,,297.821,327.462
17:09:28:22:51:56.8::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Electric Shot,Pn.Atk1ys1,Power,,-12.2196,0
17:09:28:22:51:56.8::Harkken,P[511693318@23789296 Harkken@sshookman],Graette,C[165900 Pet_Waywardwizard],Legion Devil,C[165980 Ashmadai_Legion_Devil_Hellguard],Chilling Cloud,Pn.Dvy0j41,Physical,,286.31,327.436
17:09:28:22:51:56.8::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Legion Devil,C[165980 Ashmadai_Legion_Devil_Hellguard],Electric Shot,Pn.Atk1ys1,Physical,,290.155,319.033
17:09:28:22:51:57.4::Harkken,P[511693318@23789296 Harkken@sshookman],Split the Sky,C[166379 Entity_Splitthesky],Legion Devil,C[165981 Ashmadai_Legion_Devil_Hellguard],Split the Sky,Pn.Brlco6,Physical,Critical,781.426,859.197
17:09:28:22:51:57.6::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Electric Shot,Pn.6e618t1,Power,,-12.2196,0
17:09:28:22:51:57.6::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Legion Devil,C[165980 Ashmadai_Legion_Devil_Hellguard],Electric Shot,Pn.6e618t1,Physical,,257.019,282.598
17:09:28:22:51:58.5::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Electric Shot,Pn.2zr0it1,Power,,-17.4565,0
17:09:28:22:51:58.5::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Legion Devil,C[165980 Ashmadai_Legion_Devil_Hellguard],Electric Shot,Pn.2zr0it1,Physical,,424.855,467.139
17:09:28:22:51:58.6::Harkken,P[511693318@23789296 Harkken@sshookman],Graette,C[165900 Pet_Waywardwizard],Legion Devil,C[165981 Ashmadai_Legion_Devil_Hellguard],Chilling Cloud,Pn.Dvy0j41,Physical,,337.293,385.741
17:09:28:22:51:59.5::Kitten,P[511708107@25312091 Kitten@rackellagadder#3658],Chloe,C[165448 Pet_Dog],,*,Regeneration,Pn.Rp77xv,HitPoints,,-305.105,0
17:09:28:22:51:59.5::Harkken,P[511693318@23789296 Harkken@sshookman],Split the Sky,C[166379 Entity_Splitthesky],Legion Devil,C[165981 Ashmadai_Legion_Devil_Hellguard],Split the Sky,Pn.Brlco6,Physical,,472.535,519.564
17:09:28:22:51:59.5::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Marauder's Escape,Pn.Fis94n1,Power,,-49.0965,0
17:09:28:22:51:59.6::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Legion Devil,C[165980 Ashmadai_Legion_Devil_Hellguard],Marauder's Escape,Pn.61u44g,Physical,,260.855,286.817
17:09:28:22:52:00.0::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Legion Devil,C[165980 Ashmadai_Legion_Devil_Hellguard],Marauder's Escape,Pn.61u44g,Physical,,252.795,277.955
17:09:28:22:52:00.3::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Legion Devil,C[165980 Ashmadai_Legion_Devil_Hellguard],Marauder's Escape,Pn.61u44g,Physical,,282.686,310.821
17:09:28:22:52:00.7::Harkken,P[511693318@23789296 Harkken@sshookman],Graette,C[165900 Pet_Waywardwizard],Legion Devil,C[165981 Ashmadai_Legion_Devil_Hellguard],Slow,Pn.Qs3r9w1,Physical,Kill,885.782,1013.01
17:09:28:22:52:01.0::Harkken,P[511693318@23789296 Harkken@sshookman],Graette,C[165900 Pet_Waywardwizard],Legion Devil,C[165980 Ashmadai_Legion_Devil_Hellguard],Slow,Pn.Qs3r9w1,Physical,,808.606,924.753
17:09:28:22:52:01.1::Kitten,P[511708107@25312091 Kitten@rackellagadder#3658],Chloe,C[165448 Pet_Dog],,*,Regeneration,Pn.Rp77xv,HitPoints,,-305.105,0
17:09:28:22:52:01.2::Kitten,P[511708107@25312091 Kitten@rackellagadder#3658],,*,,*,Health Regen,Pn.M5jspv1,HitPoints,,-225.088,-220.468
17:09:28:22:52:02.7::Harkken,P[511693318@23789296 Harkken@sshookman],Graette,C[165900 Pet_Waywardwizard],Legion Devil,C[165980 Ashmadai_Legion_Devil_Hellguard],Chilling Cloud,Pn.Dvy0j41,Physical,,330.752,378.261
17:09:28:22:52:02.9::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Legion Devil,C[165980 Ashmadai_Legion_Devil_Hellguard],Marauder's Rush,Pn.G109ka,Physical,Kill,626.029,688.334
17:09:28:22:52:02.9::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Marauder's Rush,Pn.G109ka,Power,,-32.3114,0
17:09:28:22:52:03.1::Kitten,P[511708107@25312091 Kitten@rackellagadder#3658],Chloe,C[165448 Pet_Dog],,*,Regeneration,Pn.Rp77xv,HitPoints,,-305.105,0
17:09:28:22:52:05.1::Kitten,P[511708107@25312091 Kitten@rackellagadder#3658],Chloe,C[165448 Pet_Dog],,*,Regeneration,Pn.Rp77xv,HitPoints,,-305.105,0
17:09:28:22:52:06.8::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Health Regen,Pn.M5jspv1,HitPoints,,-18.3622,-18.2807
17:09:28:22:52:09.8::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Health Regen,Pn.M5jspv1,HitPoints,,-18.3622,-18.2807
17:09:28:22:52:12.8::Harkken,P[511693318@23789296 Harkken@sshookman],Split the Sky,C[166499 Entity_Splitthesky],Branded Zealot,C[166319 Ashmadai_Branded_Zealot_Basic],Split the Sky,Pn.Brlco6,Physical,,442.147,485.085
17:09:28:22:52:12.8::Harkken,P[511693318@23789296 Harkken@sshookman],Split the Sky,C[166499 Entity_Splitthesky],Branded Zealot,C[166319 Ashmadai_Branded_Zealot_Basic],Split the Sky,Pn.Brlco6,Physical,,406.366,445.829
17:09:28:22:52:13.7::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Electric Shot,Pn.Atk1ys1,Power,,-12.2196,0
17:09:28:22:52:13.8::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Branded Zealot,C[166320 Ashmadai_Branded_Zealot_Basic],Electric Shot,Pn.Atk1ys1,Physical,,293,321.454
17:09:28:22:52:13.8::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Branded Zealot,C[166318 Ashmadai_Branded_Zealot_Basic],Electric Shot,Pn.Atk1ys1,Physical,,293.376,321.867
17:09:28:22:52:13.8::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Branded Zealot,C[166317 Ashmadai_Branded_Zealot_Basic],Electric Shot,Pn.Atk1ys1,Physical,,285.768,313.519
17:09:28:22:52:13.9::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Branded Zealot,C[166319 Ashmadai_Branded_Zealot_Basic],Electric Shot,Pn.Atk1ys1,Physical,,298.566,327.561
17:09:28:22:52:14.4::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Electric Shot,Pn.6e618t1,Power,,-12.2196,0
17:09:28:22:52:14.6::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Branded Zealot,C[166319 Ashmadai_Branded_Zealot_Basic],Electric Shot,Pn.6e618t1,Physical,Kill,274.644,301.315
17:09:28:22:52:14.6::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Branded Zealot,C[166320 Ashmadai_Branded_Zealot_Basic],Electric Shot,Pn.6e618t1,Physical,,265.979,291.809
17:09:28:22:52:14.6::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Branded Zealot,C[166317 Ashmadai_Branded_Zealot_Basic],Electric Shot,Pn.6e618t1,Physical,,291.556,319.87
17:09:28:22:52:14.6::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Branded Zealot,C[166318 Ashmadai_Branded_Zealot_Basic],Electric Shot,Pn.6e618t1,Physical,Critical,533.499,585.308
17:09:28:22:52:14.8::Harkken,P[511693318@23789296 Harkken@sshookman],Graette,C[165900 Pet_Waywardwizard],Branded Zealot,C[166318 Ashmadai_Branded_Zealot_Basic],Chilling Cloud,Pn.Dvy0j41,Physical,,284.87,325.046
17:09:28:22:52:14.8::Harkken,P[511693318@23789296 Harkken@sshookman],Split the Sky,C[166499 Entity_Splitthesky],Branded Zealot,C[166318 Ashmadai_Branded_Zealot_Basic],Split the Sky,Pn.Brlco6,Physical,Kill,457.327,501.739
17:09:28:22:52:14.8::Harkken,P[511693318@23789296 Harkken@sshookman],Graette,C[165900 Pet_Waywardwizard],Branded Zealot,C[166317 Ashmadai_Branded_Zealot_Basic],Chilling Cloud,Pn.Dvy0j41,Physical,Critical,481.004,548.839
17:09:28:22:52:14.9::Harkken,P[511693318@23789296 Harkken@sshookman],Graette,C[165900 Pet_Waywardwizard],Branded Zealot,C[166320 Ashmadai_Branded_Zealot_Basic],Chilling Cloud,Pn.Dvy0j41,Physical,,313.2,357.37
17:09:28:22:52:15.3::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Electric Shot,Pn.2zr0it1,Power,,-17.4565,0
17:09:28:22:52:15.3::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Branded Zealot,C[166320 Ashmadai_Branded_Zealot_Basic],Electric Shot,Pn.2zr0it1,Physical,,438.946,481.573
17:09:28:22:52:15.4::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Branded Zealot,C[166317 Ashmadai_Branded_Zealot_Basic],Electric Shot,Pn.2zr0it1,Physical,Kill,427.28,468.774
17:09:28:22:52:16.3::Branded Zealot,C[166320 Ashmadai_Branded_Zealot_Basic],,*,Harkken,P[511693318@23789296 Harkken@sshookman],Branding Iron,Pn.R0wb0h1,Physical,,268.208,333.338
17:09:28:22:52:16.4::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Branded Zealot,C[166320 Ashmadai_Branded_Zealot_Basic],Electric Shot,Pn.Atk1ys1,Physical,Flank|Kill,318.854,349.818
17:09:28:22:52:16.5::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Electric Shot,Pn.Atk1ys1,Power,,-12.2196,0
17:09:28:22:52:18.7::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Health Regen,Pn.M5jspv1,HitPoints,,-18.3622,-18.2807
17:09:28:22:52:21.8::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Health Regen,Pn.M5jspv1,HitPoints,,-18.3622,-18.2807
17:09:28:22:52:24.7::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Health Regen,Pn.M5jspv1,HitPoints,,-18.3622,-18.2807
17:09:28:22:52:27.7::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Health Regen,Pn.M5jspv1,HitPoints,,-18.3622,-18.2807
17:09:28:22:52:32.4::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Health Regen,Pn.M5jspv1,HitPoints,,-16.4255,-16.3527
17:09:28:22:52:35.4::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Health Regen,Pn.M5jspv1,HitPoints,,-18.3622,-18.2807
17:09:28:22:52:37.0::,,,,Harkken,P[511693318@23789296 Harkken@sshookman],Campfire,Pn.Dbm4um1,HitPoints,,-1140.5,-1135.45
17:09:28:22:52:55.5::Harkken,P[511693318@23789296 Harkken@sshookman],Split the Sky,C[993 Entity_Splitthesky],Hellfire Warlock,C[932 Ashmadai_Hellfire_Warlock],Split the Sky,Pn.Brlco6,Physical,,455.919,483.229
17:09:28:22:52:55.5::Harkken,P[511693318@23789296 Harkken@sshookman],Split the Sky,C[993 Entity_Splitthesky],Branded Zealot,C[930 Ashmadai_Branded_Zealot_Basic],Split the Sky,Pn.Brlco6,Physical,Critical,774.585,849.806
17:09:28:22:52:56.3::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Branded Zealot,C[930 Ashmadai_Branded_Zealot_Basic],Constricting Arrow,Pn.Tsj6qq1,Physical,Critical|Kill,1256.94,1379
17:09:28:22:52:56.3::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Constricting Arrow,Pn.Tsj6qq1,Power,,-36.0041,0
17:09:28:22:52:56.9::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Electric Shot,Pn.Atk1ys1,Power,,-12.2196,0
17:09:28:22:52:57.0::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Branded Zealot,C[931 Ashmadai_Branded_Zealot_Basic],Electric Shot,Pn.Atk1ys1,Physical,,271.459,297.822
17:09:28:22:52:57.0::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Hellfire Warlock,C[932 Ashmadai_Hellfire_Warlock],Electric Shot,Pn.Atk1ys1,Physical,,277.109,293.708
17:09:28:22:52:57.5::Harkken,P[511693318@23789296 Harkken@sshookman],Split the Sky,C[993 Entity_Splitthesky],Hellfire Warlock,C[932 Ashmadai_Hellfire_Warlock],Split the Sky,Pn.Brlco6,Physical,Critical|Kill,832.383,882.244
17:09:28:22:52:57.7::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Electric Shot,Pn.6e618t1,Power,,-12.2196,0
17:09:28:22:52:57.7::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Branded Zealot,C[931 Ashmadai_Branded_Zealot_Basic],Electric Shot,Pn.6e618t1,Physical,,275.186,301.91
17:09:28:22:52:58.0::Hellfire Warlock,C[932 Ashmadai_Hellfire_Warlock],,*,Harkken,P[511693318@23789296 Harkken@sshookman],Hellfire,Pn.1p0iy1,Physical,,113.918,141.39
17:09:28:22:52:58.6::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Electric Shot,Pn.2zr0it1,Power,,-17.4565,0
17:09:28:22:52:58.6::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Branded Zealot,C[931 Ashmadai_Branded_Zealot_Basic],Electric Shot,Pn.2zr0it1,Physical,,403.156,442.307
17:09:28:22:52:59.1::Hellfire Warlock,C[932 Ashmadai_Hellfire_Warlock],,*,Harkken,P[511693318@23789296 Harkken@sshookman],Hellfire,Pn.1p0iy1,Physical,,13.3766,18.1821
17:09:28:22:52:59.7::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Branded Zealot,C[931 Ashmadai_Branded_Zealot_Basic],Electric Shot,Pn.Atk1ys1,Physical,,260.855,286.187
17:09:28:22:52:59.8::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Electric Shot,Pn.Atk1ys1,Power,,-12.2196,0
17:09:28:22:52:59.9::Branded Zealot,C[931 Ashmadai_Branded_Zealot_Basic],,*,Harkken,P[511693318@23789296 Harkken@sshookman],,Pn.R0wb0h1,Physical,,268.57,333.338
17:09:28:22:53:00.0::Hellfire Warlock,C[932 Ashmadai_Hellfire_Warlock],,*,Harkken,P[511693318@23789296 Harkken@sshookman],Hellfire,Pn.1p0iy1,Physical,,13.3766,18.1821
17:09:28:22:53:00.4::Harkken,P[511693318@23789296 Harkken@sshookman],Graette,C[942 Pet_Waywardwizard],Branded Zealot,C[931 Ashmadai_Branded_Zealot_Basic],Slow,Pn.Qs3r9w1,Physical,Kill,857.1,977.976
17:09:28:22:53:00.6::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Electric Shot,Pn.6e618t1,Power,,-12.2196,0
17:09:28:22:53:01.5::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Survivor's Gift,Pn.3tizq11,HitPoints,,-24.5798,-24.4708
17:09:28:22:53:02.5::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Survivor's Gift,Pn.3tizq11,HitPoints,,-24.5798,-24.4708
17:09:28:22:53:03.5::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Survivor's Gift,Pn.3tizq11,HitPoints,,-24.5798,-24.4708
17:09:28:22:53:04.6::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Survivor's Gift,Pn.3tizq11,HitPoints,,-24.5798,-24.4708
17:09:28:22:53:05.0::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Branded Zealot,C[937 Ashmadai_Branded_Zealot_Basic],Electric Shot,Pn.Atk1ys1,Physical,,299.297,328.363
17:09:28:22:53:05.0::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Hellfire Warlock,C[938 Ashmadai_Hellfire_Warlock],Electric Shot,Pn.Atk1ys1,Physical,,297.443,315.261
17:09:28:22:53:05.0::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Electric Shot,Pn.Atk1ys1,Power,,-12.2196,0
17:09:28:22:53:05.0::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Branded Zealot,C[936 Ashmadai_Branded_Zealot_Basic],Electric Shot,Pn.Atk1ys1,Physical,,307.777,337.665
17:09:28:22:53:05.7::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Electric Shot,Pn.6e618t1,Power,,-12.2196,0
17:09:28:22:53:05.8::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Hellfire Warlock,C[938 Ashmadai_Hellfire_Warlock],Electric Shot,Pn.6e618t1,Physical,,290.304,307.694
17:09:28:22:53:05.8::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Branded Zealot,C[937 Ashmadai_Branded_Zealot_Basic],Electric Shot,Pn.6e618t1,Physical,,299.689,328.792
17:09:28:22:53:05.8::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Branded Zealot,C[936 Ashmadai_Branded_Zealot_Basic],Electric Shot,Pn.6e618t1,Physical,,302.448,331.82
17:09:28:22:53:06.1::Harkken,P[511693318@23789296 Harkken@sshookman],Graette,C[942 Pet_Waywardwizard],Hellfire Warlock,C[938 Ashmadai_Hellfire_Warlock],Chilling Cloud,Pn.Dvy0j41,Physical,Critical|Kill,521.669,574.271
17:09:28:22:53:06.2::Harkken,P[511693318@23789296 Harkken@sshookman],Graette,C[942 Pet_Waywardwizard],Branded Zealot,C[937 Ashmadai_Branded_Zealot_Basic],Chilling Cloud,Pn.Dvy0j41,Physical,Critical,478.534,546.021
17:09:28:22:53:06.2::Harkken,P[511693318@23789296 Harkken@sshookman],Graette,C[942 Pet_Waywardwizard],Branded Zealot,C[936 Ashmadai_Branded_Zealot_Basic],Chilling Cloud,Pn.Dvy0j41,Physical,Critical,484.202,552.489
17:09:28:22:53:06.6::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Branded Zealot,C[937 Ashmadai_Branded_Zealot_Basic],Electric Shot,Pn.2zr0it1,Physical,Critical|Kill,678.223,744.087
17:09:28:22:53:06.6::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Branded Zealot,C[936 Ashmadai_Branded_Zealot_Basic],Electric Shot,Pn.2zr0it1,Physical,Critical|Kill,733.5,804.732
17:09:28:22:53:06.6::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Electric Shot,Pn.2zr0it1,Power,,-17.4565,0
17:09:28:22:53:10.6::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Survivor's Gift,Pn.3tizq11,HitPoints,,-24.5798,-24.4708
17:09:28:22:53:11.4::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Health Regen,Pn.M5jspv1,HitPoints,,-18.3622,-18.2807
17:09:28:22:53:11.6::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Survivor's Gift,Pn.3tizq11,HitPoints,,-24.5798,-24.4708
17:09:28:22:53:12.6::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Survivor's Gift,Pn.3tizq11,HitPoints,,-24.5798,-24.4708
17:09:28:22:53:13.6::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Survivor's Gift,Pn.3tizq11,HitPoints,,-24.5798,-24.4708
17:09:28:22:53:14.4::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Health Regen,Pn.M5jspv1,HitPoints,,-18.3622,-18.2807
17:09:28:22:53:17.3::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Health Regen,Pn.M5jspv1,HitPoints,,-18.3622,-18.2807
17:09:28:22:53:18.1::Harkken,P[511693318@23789296 Harkken@sshookman],Split the Sky,C[1025 Entity_Splitthesky],Hellfire Warlock,C[955 Ashmadai_Hellfire_Warlock],Split the Sky,Pn.Brlco6,Physical,,420.161,445.329
17:09:28:22:53:18.1::Harkken,P[511693318@23789296 Harkken@sshookman],Split the Sky,C[1025 Entity_Splitthesky],Hellfire Warlock,C[954 Ashmadai_Hellfire_Warlock],Split the Sky,Pn.Brlco6,Physical,,410.73,435.333
17:09:28:22:53:18.8::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Erinyes,C[953 Ashmadai_Erinyes],Constricting Arrow,Pn.Tsj6qq1,Physical,,643.224,721.521
17:09:28:22:53:18.9::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Constricting Arrow,Pn.Tsj6qq1,Power,,-36.0041,0
17:09:28:22:53:19.7::Erinyes,C[953 Ashmadai_Erinyes],,*,Harkken,P[511693318@23789296 Harkken@sshookman],Devestating Opportunist,Pn.2yodmk1,Physical,,267.477,331.53
17:09:28:22:53:19.8::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Electric Shot,Pn.Atk1ys1,Power,,-12.2196,0
17:09:28:22:53:19.9::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Hellfire Warlock,C[955 Ashmadai_Hellfire_Warlock],Electric Shot,Pn.Atk1ys1,Physical,,306.082,324.417
17:09:28:22:53:19.9::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Hellfire Warlock,C[954 Ashmadai_Hellfire_Warlock],Electric Shot,Pn.Atk1ys1,Physical,,306.872,325.254
17:09:28:22:53:19.9::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Erinyes,C[953 Ashmadai_Erinyes],Electric Shot,Pn.Atk1ys1,Physical,,265.351,297.651
17:09:28:22:53:20.0::Harkken,P[511693318@23789296 Harkken@sshookman],Graette,C[942 Pet_Waywardwizard],Erinyes,C[953 Ashmadai_Erinyes],Chilling Cloud,Pn.Dvy0j41,Physical,,291.743,340.661
17:09:28:22:53:20.1::Harkken,P[511693318@23789296 Harkken@sshookman],Split the Sky,C[1025 Entity_Splitthesky],Hellfire Warlock,C[954 Ashmadai_Hellfire_Warlock],Split the Sky,Pn.Brlco6,Physical,Kill,455.748,483.048
17:09:28:22:53:20.5::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Erinyes,C[953 Ashmadai_Erinyes],Electric Shot,Pn.6e618t1,Physical,,250.393,280.872
17:09:28:22:53:20.5::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Electric Shot,Pn.6e618t1,Power,,-12.2196,0
17:09:28:22:53:20.6::Hellfire Warlock,C[954 Ashmadai_Hellfire_Warlock],,*,Harkken,P[511693318@23789296 Harkken@sshookman],Hellfire,Pn.1p0iy1,Physical,Dodge,56.027,138.888
17:09:28:22:53:20.7::Hellfire Warlock,C[955 Ashmadai_Hellfire_Warlock],,*,Harkken,P[511693318@23789296 Harkken@sshookman],Hellfire,Pn.1p0iy1,Physical,,110.717,137.23
17:09:28:22:53:21.1::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Survivor's Gift,Pn.3tizq11,HitPoints,,-24.5798,-24.4708
17:09:28:22:53:21.6::Hellfire Warlock,C[955 Ashmadai_Hellfire_Warlock],,*,Harkken,P[511693318@23789296 Harkken@sshookman],Hellfire,Pn.1p0iy1,Physical,Immune,0,18.1821
